cost_id,shipment_id,location_id,cost_type,cost_amount,currency,billing_date
COST-2025-404,HNL-air-20250824-001,STM,freight,508453,JPY,2025-09-30
COST-2025-405,HNL-sea-20250824-001,SZK,freight,387188,JPY,2025-09-30
COST-2025-406,NPL-sea-20250824-001,HTB,freight,236130,JPY,2025-09-30
COST-2025-407,YML-road-20250830-001,STM,freight,158590,JPY,2025-09-30
COST-2025-408,YML-road-20250830-001,STM,expedite,62179,JPY,2025-09-30
COST-2025-409,HNL-sea-20250830-001,STM,freight,251516,JPY,2025-09-30
COST-2025-410,HNL-sea-20250830-001,STM,expedite,122820,JPY,2025-09-30
COST-2025-411,YML-sea-20250906-001,HTB,freight,131376,JPY,2025-10-31
COST-2025-412,YML-sea-20250906-001,HTB,expedite,56476,JPY,2025-10-31
COST-2025-413,YML-road-20250830-002,HTB,freight,102164,JPY,2025-09-30
COST-2025-414,NPL-air-20250903-001,HTB,freight,380622,JPY,2025-10-31
COST-2025-415,SEI-sea-20250910-001,HMM,freight,374143,JPY,2025-10-31
COST-2025-416,SEI-sea-20250910-001,HMM,expedite,144103,JPY,2025-10-31
COST-2025-417,NPL-air-20250909-001,KMM,freight,681554,JPY,2025-10-31
COST-2025-418,YML-air-20250914-001,SZK,freight,462944,JPY,2025-10-31
COST-2025-419,YML-air-20250914-001,SZK,expedite,148171,JPY,2025-10-31
COST-2025-420,YML-air-20250906-001,HTB,freight,1122713,JPY,2025-10-31
COST-2025-421,YML-air-20250906-001,HTB,expedite,480104,JPY,2025-10-31
COST-2025-422,YML-air-20250905-001,HTB,freight,1134104,JPY,2025-10-31
COST-2025-423,HNT-road-20250909-001,SZK,freight,683276,JPY,2025-10-31
COST-2025-424,HNT-road-20250909-001,SZK,expedite,228543,JPY,2025-10-31
COST-2025-425,HNL-air-20250906-001,SZK,freight,841345,JPY,2025-10-31
COST-2025-426,NPL-sea-20250913-001,STM,freight,204572,JPY,2025-10-31
COST-2025-427,HNT-sea-20250915-001,HTB,freight,217966,JPY,2025-10-31
COST-2025-428,HNT-sea-20250915-001,HTB,expedite,103441,JPY,2025-10-31
COST-2025-429,NPL-road-20250917-001,HTB,freight,258266,JPY,2025-10-31
COST-2025-430,NPL-road-20250917-001,HTB,expedite,97329,JPY,2025-10-31
COST-2025-431,HNT-sea-20250918-001,HMM,freight,408069,JPY,2025-10-31
COST-2025-432,HNT-sea-20250918-001,HMM,expedite,169806,JPY,2025-10-31
COST-2025-433,HNL-air-20250917-001,KMM,freight,473775,JPY,2025-10-31
COST-2025-434,HNT-air-20250913-001,KMM,freight,394381,JPY,2025-10-31
COST-2025-435,NPL-road-20250914-001,SZK,freight,171323,JPY,2025-10-31
COST-2025-436,NPL-road-20250911-001,SZK,freight,255408,JPY,2025-10-31
COST-2025-437,HNL-road-20250914-001,HMM,freight,311259,JPY,2025-10-31
COST-2025-438,NPL-sea-20250914-002,HTB,freight,283868,JPY,2025-10-31
COST-2025-439,SEI-sea-20250920-001,STM,freight,274359,JPY,2025-10-31
COST-2025-440,NPL-air-20250917-001,KMM,freight,417849,JPY,2025-10-31
COST-2025-441,NPL-sea-20250927-001,KMM,freight,344421,JPY,2025-10-31
COST-2025-442,HNL-road-20250919-001,KMM,freight,178100,JPY,2025-10-31
COST-2025-443,HNL-sea-20250923-001,HTB,freight,327901,JPY,2025-10-31
COST-2025-444,YML-air-20250929-001,SZK,freight,393116,JPY,2025-10-31
COST-2025-445,HNL-road-20250929-001,KMM,freight,125193,JPY,2025-10-31
COST-2025-446,HNL-sea-20250930-001,KMM,freight,353431,JPY,2025-10-31
COST-2025-447,NPL-road-20250925-001,KMM,freight,195504,JPY,2025-10-31
COST-2025-448,SEI-sea-20250924-001,HMM,freight,396831,JPY,2025-10-31
COST-2025-449,HNL-road-20251001-001,STM,freight,162773,JPY,2025-11-30
COST-2025-450,HNL-road-20251001-001,STM,expedite,49976,JPY,2025-11-30
COST-2025-451,SEI-air-20251004-001,HTB,freight,471615,JPY,2025-11-30
COST-2025-452,NPL-sea-20251006-001,HTB,freight,229408,JPY,2025-11-30
COST-2025-453,NPL-sea-20251004-001,KMM,freight,321374,JPY,2025-11-30
COST-2025-454,SEI-air-20251001-001,KMM,freight,312035,JPY,2025-11-30
COST-2025-455,YML-air-20251005-001,STM,freight,557446,JPY,2025-11-30
COST-2025-456,YML-air-20251005-001,STM,expedite,263659,JPY,2025-11-30
COST-2025-457,HNT-sea-20251007-001,STM,freight,350391,JPY,2025-11-30
COST-2025-458,HNT-sea-20251007-001,STM,expedite,107988,JPY,2025-11-30
COST-2025-459,HNL-road-20251006-001,HTB,freight,374659,JPY,2025-11-30
COST-2025-460,HNL-air-20251003-001,HTB,freight,792882,JPY,2025-11-30
COST-2025-461,YML-sea-20251010-001,SZK,freight,211630,JPY,2025-11-30
COST-2025-462,YML-sea-20251010-001,SZK,expedite,88158,JPY,2025-11-30
COST-2025-463,HNT-air-20251011-001,SZK,freight,423909,JPY,2025-11-30
COST-2025-464,HNT-air-20251011-001,SZK,expedite,201389,JPY,2025-11-30
COST-2025-465,HNL-road-20251005-001,SZK,freight,192301,JPY,2025-11-30
COST-2025-466,SEI-sea-20251012-001,HMM,freight,273812,JPY,2025-11-30
COST-2025-467,SEI-sea-20251012-001,HMM,expedite,101433,JPY,2025-11-30
COST-2025-468,NPL-air-20251011-001,HMM,freight,362699,JPY,2025-11-30
COST-2025-469,NPL-air-20251011-001,HMM,expedite,138852,JPY,2025-11-30
COST-2025-470,YML-sea-20251012-001,STM,freight,272749,JPY,2025-11-30
COST-2025-471,YML-sea-20251012-001,STM,expedite,103186,JPY,2025-11-30
COST-2025-472,YML-air-20251008-001,STM,freight,298488,JPY,2025-11-30
COST-2025-473,NPL-road-20251010-001,STM,freight,245562,JPY,2025-11-30
COST-2025-474,HNT-air-20251016-001,KMM,freight,268719,JPY,2025-11-30
COST-2025-475,HNT-sea-20251017-001,KMM,freight,270666,JPY,2025-11-30
COST-2025-476,SEI-sea-20251013-001,HTB,freight,318599,JPY,2025-11-30
COST-2025-477,SEI-road-20251010-001,SZK,freight,161342,JPY,2025-11-30
COST-2025-478,HNT-sea-20251012-001,SZK,freight,328556,JPY,2025-11-30
COST-2025-479,HNT-road-20251021-001,KMM,freight,123214,JPY,2025-11-30
COST-2025-480,HNT-road-20251013-001,KMM,freight,140036,JPY,2025-11-30
COST-2025-481,HNL-sea-20251026-001,KMM,freight,384467,JPY,2025-11-30
COST-2025-482,HNL-sea-20251026-001,KMM,expedite,152178,JPY,2025-11-30
COST-2025-483,NPL-air-20251019-001,HTB,freight,513897,JPY,2025-11-30
COST-2025-484,NPL-air-20251019-001,HTB,expedite,178296,JPY,2025-11-30
COST-2025-485,SEI-road-20251020-001,SZK,freight,546296,JPY,2025-11-30
COST-2025-486,YML-air-20251014-001,SZK,freight,1083751,JPY,2025-11-30
COST-2025-487,YML-sea-20251015-001,STM,freight,274621,JPY,2025-11-30
COST-2025-488,YML-road-20251025-001,SZK,freight,133276,JPY,2025-11-30
COST-2025-489,YML-road-20251019-001,HMM,freight,102644,JPY,2025-11-30
COST-2025-490,YML-air-20251018-001,HMM,freight,328441,JPY,2025-11-30
COST-2025-491,HNL-sea-20251025-001,HMM,freight,288921,JPY,2025-11-30
COST-2025-492,HNL-sea-20251025-001,HMM,expedite,93446,JPY,2025-11-30
COST-2025-493,YML-air-20251023-001,KMM,freight,411322,JPY,2025-11-30
COST-2025-494,SEI-road-20251027-001,HTB,freight,315895,JPY,2025-11-30
COST-2025-495,NPL-air-20251026-001,STM,freight,308575,JPY,2025-11-30
COST-2025-496,NPL-sea-20251104-001,STM,freight,331496,JPY,2025-12-31
COST-2025-497,NPL-sea-20251104-001,STM,expedite,158455,JPY,2025-12-31
COST-2025-498,YML-sea-20251027-001,STM,freight,304129,JPY,2025-11-30
COST-2025-499,HNT-air-20251028-001,SZK,freight,244367,JPY,2025-11-30
COST-2025-500,SEI-road-20251110-001,SZK,freight,141385,JPY,2025-12-31
COST-2025-501,SEI-road-20251110-001,SZK,expedite,68516,JPY,2025-12-31
COST-2025-502,HNT-road-20251030-001,SZK,freight,185821,JPY,2025-11-30
COST-2025-503,SEI-air-20251101-001,HMM,freight,316174,JPY,2025-12-31
COST-2025-504,SEI-air-20251101-001,HMM,expedite,142652,JPY,2025-12-31
COST-2025-505,SEI-sea-20251029-001,HMM,freight,190208,JPY,2025-11-30
COST-2025-506,HNT-road-20251102-001,HMM,freight,154553,JPY,2025-12-31
COST-2025-507,HNT-road-20251102-001,HMM,expedite,73209,JPY,2025-12-31
COST-2025-508,YML-sea-20251106-001,STM,freight,283143,JPY,2025-12-31
COST-2025-509,YML-sea-20251106-001,STM,expedite,130574,JPY,2025-12-31
COST-2025-510,SEI-sea-20251104-001,KMM,freight,276976,JPY,2025-12-31
COST-2025-511,NPL-sea-20251111-001,HTB,freight,385922,JPY,2025-12-31
COST-2025-512,NPL-sea-20251111-001,HTB,expedite,187503,JPY,2025-12-31
COST-2025-513,YML-sea-20251111-001,HMM,freight,289272,JPY,2025-12-31
COST-2025-514,SEI-air-20251117-001,HMM,freight,379636,JPY,2025-12-31
COST-2025-515,SEI-air-20251117-001,HMM,expedite,179654,JPY,2025-12-31
COST-2025-516,HNT-road-20251114-001,SZK,freight,185899,JPY,2025-12-31
COST-2025-517,HNT-road-20251113-001,SZK,freight,190600,JPY,2025-12-31
COST-2025-518,SEI-road-20251113-001,SZK,freight,281169,JPY,2025-12-31
COST-2025-519,HNL-road-20251109-001,STM,freight,92622,JPY,2025-12-31
COST-2025-520,HNT-road-20251109-001,STM,freight,130207,JPY,2025-12-31
COST-2025-521,HNL-road-20251115-001,STM,freight,152379,JPY,2025-12-31
COST-2025-522,HNL-road-20251115-001,STM,expedite,61658,JPY,2025-12-31
COST-2025-523,NPL-air-20251126-001,KMM,freight,461994,JPY,2025-12-31
COST-2025-524,NPL-air-20251126-001,KMM,expedite,184557,JPY,2025-12-31
COST-2025-525,YML-sea-20251114-001,STM,freight,504929,JPY,2025-12-31
COST-2025-526,YML-road-20251122-001,HTB,freight,100469,JPY,2025-12-31
COST-2025-527,YML-road-20251122-001,HTB,expedite,32292,JPY,2025-12-31
COST-2025-528,SEI-road-20251115-001,HTB,freight,176108,JPY,2025-12-31
COST-2025-529,SEI-road-20251119-001,HTB,freight,270561,JPY,2025-12-31
COST-2025-530,YML-road-20251125-001,HMM,freight,317239,JPY,2025-12-31
COST-2025-531,YML-road-20251125-001,HMM,expedite,105875,JPY,2025-12-31
COST-2025-532,YML-air-20251122-001,STM,freight,1312955,JPY,2025-12-31
COST-2025-533,YML-air-20251122-001,STM,expedite,620553,JPY,2025-12-31
COST-2025-534,YML-air-20251118-001,HTB,freight,324914,JPY,2025-12-31
COST-2025-535,YML-air-20251118-001,HTB,expedite,97644,JPY,2025-12-31
COST-2025-536,HNT-air-20251115-001,HTB,freight,430404,JPY,2025-12-31
COST-2025-537,HNT-sea-20251120-001,HTB,freight,523999,JPY,2025-12-31
COST-2025-538,HNT-sea-20251120-001,HTB,expedite,245156,JPY,2025-12-31
COST-2025-539,SEI-road-20251129-001,SZK,freight,338795,JPY,2025-12-31
COST-2025-540,HNT-road-20251118-001,SZK,freight,244541,JPY,2025-12-31
COST-2025-541,HNL-sea-20251121-001,SZK,freight,327081,JPY,2025-12-31
COST-2025-542,NPL-road-20251121-001,KMM,freight,136567,JPY,2025-12-31
COST-2025-543,HNL-air-20251129-001,KMM,freight,426546,JPY,2025-12-31
COST-2025-544,HNL-air-20251120-001,KMM,freight,454018,JPY,2025-12-31
COST-2025-545,HNL-sea-20251124-001,SZK,freight,319292,JPY,2025-12-31
COST-2025-546,HNL-road-20251126-001,SZK,freight,150610,JPY,2025-12-31
COST-2025-547,HNL-air-20251118-001,SZK,freight,430439,JPY,2025-12-31
COST-2025-548,YML-air-20251129-001,STM,freight,334955,JPY,2025-12-31
COST-2025-549,YML-air-20251129-001,STM,expedite,165790,JPY,2025-12-31
COST-2026-001,SEI-air-20251201-001,HTB,freight,462098,JPY,2026-01-31
COST-2026-002,SEI-air-20251201-001,HTB,expedite,173842,JPY,2026-01-31
COST-2025-550,HNT-air-20251125-001,HMM,freight,365967,JPY,2025-12-31
COST-2025-551,HNT-air-20251125-001,HMM,expedite,140812,JPY,2025-12-31
COST-2025-552,NPL-road-20251126-001,HMM,freight,184497,JPY,2025-12-31
COST-2025-553,NPL-road-20251126-001,HMM,expedite,72465,JPY,2025-12-31
COST-2025-554,SEI-road-20251127-001,HMM,freight,192898,JPY,2025-12-31
COST-2025-555,SEI-road-20251127-001,HMM,expedite,82410,JPY,2025-12-31
COST-2026-003,HNT-road-20251211-001,KMM,freight,295734,JPY,2026-01-31
COST-2026-004,HNT-road-20251211-001,KMM,expedite,129346,JPY,2026-01-31
COST-2026-005,HNT-road-20251216-001,SZK,freight,222712,JPY,2026-01-31
COST-2026-006,HNT-road-20251216-001,SZK,expedite,107819,JPY,2026-01-31
COST-2026-007,NPL-air-20251201-001,HMM,freight,384329,JPY,2026-01-31
COST-2025-556,SEI-road-20251129-002,HMM,freight,145846,JPY,2025-12-31
COST-2026-008,YML-air-20251203-001,STM,freight,585600,JPY,2026-01-31
COST-2026-009,YML-air-20251202-001,KMM,freight,416926,JPY,2026-01-31
COST-2026-010,NPL-air-20251210-001,HTB,freight,473820,JPY,2026-01-31
